"AREACODE","AREANAME","COUNTRY","PROVINCE","CITY","CANTON"
"120115","天津市市辖区宝坻区","中华人民共和国","天津市","市辖区","宝坻区"
"120116","天津市市辖区滨海新区","中华人民共和国","天津市","市辖区","滨海新区"
"120221","天津市县宁河县","中华人民共和国","天津市","县","宁河县"
"120223","天津市县静海县","中华人民共和国","天津市","县","静海县"
"130000","河北省","中华人民共和国","河北省","",""
"130100","河北省石家庄市","中华人民共和国","河北省","石家庄市",""
"130103","河北省石家庄市桥东区","中华人民共和国","河北省","石家庄市","桥东区"
"130104","河北省石家庄市桥西区","中华人民共和国","河北省","石家庄市","桥西区"
"130107","河北省石家庄市井陉矿区","中华人民共和国","河北省","石家庄市","井陉矿区"
"130108","河北省石家庄市裕华区","中华人民共和国","河北省","石家庄市","裕华区"
"130123","河北省石家庄市正定县","中华人民共和国","河北省","石家庄市","正定县"
"130124","河北省石家庄市栾城县","中华人民共和国","河北省","石家庄市","栾城县"
"130126","河北省石家庄市灵寿县","中华人民共和国","河北省","石家庄市","灵寿县"
"130127","河北省石家庄市高邑县","中华人民共和国","河北省","石家庄市","高邑县"
"130129","河北省石家庄市赞皇县","中华人民共和国","河北省","石家庄市","赞皇县"
"130130","河北省石家庄市无极县","中华人民共和国","河北省","石家庄市","无极县"
"130132","河北省石家庄市元氏县","中华人民共和国","河北省","石家庄市","元氏县"
"130133","河北省石家庄市赵县","中华人民共和国","河北省","石家庄市","赵县"
"130182","河北省石家庄市藁城市","中华人民共和国","河北省","石家庄市","藁城市"
"130184","河北省石家庄市新乐市","中华人民共和国","河北省","石家庄市","新乐市"
"130185","河北省石家庄市鹿泉市","中华人民共和国","河北省","石家庄市","鹿泉市"
"130200","河北省唐山市","中华人民共和国","河北省","唐山市",""
"130203","河北省唐山市路北区","中华人民共和国","河北省","唐山市","路北区"
"130205","河北省唐山市开平区","中华人民共和国","河北省","唐山市","开平区"
"130209","河北省唐山市曹妃甸区","中华人民共和国","河北省","唐山市","曹妃甸区"
"130224","河北省唐山市滦南县","中华人民共和国","河北省","唐山市","滦南县"
"130229","河北省唐山市玉田县","中华人民共和国","河北省","唐山市","玉田县"
"130283","河北省唐山市迁安市","中华人民共和国","河北省","唐山市","迁安市"
"130304","河北省秦皇岛市北戴河区","中华人民共和国","河北省","秦皇岛市","北戴河区"
"130323","河北省秦皇岛市抚宁县","中华人民共和国","河北省","秦皇岛市","抚宁县"
"130324","河北省秦皇岛市卢龙县","中华人民共和国","河北省","秦皇岛市","卢龙县"
"130402","河北省邯郸市邯山区","中华人民共和国","河北省","邯郸市","邯山区"
"130406","河北省邯郸市峰峰矿区","中华人民共和国","河北省","邯郸市","峰峰矿区"
"130423","河北省邯郸市临漳县","中华人民共和国","河北省","邯郸市","临漳县"
"130426","河北省邯郸市涉县","中华人民共和国","河北省","邯郸市","涉县"
"130428","河北省邯郸市肥乡县","中华人民共和国","河北省","邯郸市","肥乡县"
"130431","河北省邯郸市鸡泽县","中华人民共和国","河北省","邯郸市","鸡泽县"
"130433","河北省邯郸市馆陶县","中华人民共和国","河北省","邯郸市","馆陶县"
"130481","河北省邯郸市武安市","中华人民共和国","河北省","邯郸市","武安市"
"130502","河北省邢台市桥东区","中华人民共和国","河北省","邢台市","桥东区"
"130523","河北省邢台市内丘县","中华人民共和国","河北省","邢台市","内丘县"
"130524","河北省邢台市柏乡县","中华人民共和国","河北省","邢台市","柏乡县"
"130528","河北省邢台市宁晋县","中华人民共和国","河北省","邢台市","宁晋县"
"130529","河北省邢台市巨鹿县","中华人民共和国","河北省","邢台市","巨鹿县"
"130532","河北省邢台市平乡县","中华人民共和国","河北省","邢台市","平乡县"
"130534","河北省邢台市清河县","中华人民共和国","河北省","邢台市","清河县"
"130582","河北省邢台市沙河市","中华人民共和国","河北省","邢台市","沙河市"
"130602","河北省保定市新市区","中华人民共和国","河北省","保定市","新市区"
"130622","河北省保定市清苑县","中华人民共和国","河北省","保定市","清苑县"
"130623","河北省保定市涞水县","中华人民共和国","河北省","保定市","涞水县"
"130627","河北省保定市唐县","中华人民共和国","河北省","保定市","唐县"
"130628","河北省保定市高阳县","中华人民共和国","河北省","保定市","高阳县"
"130632","河北省保定市安新县","中华人民共和国","河北省","保定市","安新县"
"130633","河北省保定市易县","中华人民共和国","河北省","保定市","易县"
"130636","河北省保定市顺平县","中华人民共和国","河北省","保定市","顺平县"
"130638","河北省保定市雄县","中华人民共和国","河北省","保定市","雄县"
"130683","河北省保定市安国市","中华人民共和国","河北省","保定市","安国市"
"130700","河北省张家口市","中华人民共和国","河北省","张家口市",""
"130705","河北省张家口市宣化区","中华人民共和国","河北省","张家口市","宣化区"
"130721","河北省张家口市宣化县","中华人民共和国","河北省","张家口市","宣化县"
"130724","河北省张家口市沽源县","中华人民共和国","河北省","张家口市","沽源县"
"130725","河北省张家口市尚义县","中华人民共和国","河北省","张家口市","尚义县"
"130729","河北省张家口市万全县","中华人民共和国","河北省","张家口市","万全县"
"130730","河北省张家口市怀来县","中华人民共和国","河北省","张家口市","怀来县"
"130733","河北省张家口市崇礼县","中华人民共和国","河北省","张家口市","崇礼县"
"130802","河北省承德市双桥区","中华人民共和国","河北省","承德市","双桥区"
"130822","河北省承德市兴隆县","中华人民共和国","河北省","承德市","兴隆县"
"130823","河北省承德市平泉县","中华人民共和国","河北省","承德市","平泉县"
"130827","河北省承德市宽城满族自治县","中华人民共和国","河北省","承德市","宽城满族自治县"
"130900","河北省沧州市","中华人民共和国","河北省","沧州市",""
"130903","河北省沧州市运河区","中华人民共和国","河北省","沧州市","运河区"
"130922","河北省沧州市青县","中华人民共和国","河北省","沧州市","青县"
"130923","河北省沧州市东光县","中华人民共和国","河北省","沧州市","东光县"
"130927","河北省沧州市南皮县","中华人民共和国","河北省","沧州市","南皮县"
"130928","河北省沧州市吴桥县","中华人民共和国","河北省","沧州市","吴桥县"
"130982","河北省沧州市任丘市","中华人民共和国","河北省","沧州市","任丘市"
"130983","河北省沧州市黄骅市","中华人民共和国","河北省","沧州市","黄骅市"
"131000","河北省廊坊市","中华人民共和国","河北省","廊坊市",""
"131022","河北省廊坊市固安县","中华人民共和国","河北省","廊坊市","固安县"
"131024","河北省廊坊市香河县","中华人民共和国","河北省","廊坊市","香河县"
"131028","河北省廊坊市大厂回族自治县","中华人民共和国","河北省","廊坊市","大厂回族自治县"
"131100","河北省衡水市","中华人民共和国","河北省","衡水市",""
"131121","河北省衡水市枣强县","中华人民共和国","河北省","衡水市","枣强县"
"131123","河北省衡水市武强县","中华人民共和国","河北省","衡水市","武强县"
"131126","河北省衡水市故城县","中华人民共和国","河北省","衡水市","故城县"
"131128","河北省衡水市阜城县","中华人民共和国","河北省","衡水市","阜城县"
"140000","山西省","中华人民共和国","山西省","",""
"140105","山西省太原市小店区","中华人民共和国","山西省","太原市","小店区"
"140108","山西省太原市尖草坪区","中华人民共和国","山西省","太原市","尖草坪区"
"110000","北京市","中华人民共和国","北京市","",""
"110100","北京市市辖区","中华人民共和国","北京市","市辖区",""
"110101","北京市市辖区东城区","中华人民共和国","北京市","市辖区","东城区"
"110102","北京市市辖区西城区","中华人民共和国","北京市","市辖区","西城区"
"110105","北京市市辖区朝阳区","中华人民共和国","北京市","市辖区","朝阳区"
"110106","北京市市辖区丰台区","中华人民共和国","北京市","市辖区","丰台区"
"110107","北京市市辖区石景山区","中华人民共和国","北京市","市辖区","石景山区"
"140110","山西省太原市晋源区","中华人民共和国","山西省","太原市","晋源区"
"140121","山西省太原市清徐县","中华人民共和国","山西省","太原市","清徐县"
"140123","山西省太原市娄烦县","中华人民共和国","山西省","太原市","娄烦县"
"140181","山西省太原市古交市","中华人民共和国","山西省","太原市","古交市"
"140202","山西省大同市城区","中华人民共和国","山西省","大同市","城区"
"140203","山西省大同市矿区","中华人民共和国","山西省","大同市","矿区"
"140212","山西省大同市新荣区","中华人民共和国","山西省","大同市","新荣区"
"140221","山西省大同市阳高县","中华人民共和国","山西省","大同市","阳高县"
"140223","山西省大同市广灵县","中华人民共和国","山西省","大同市","广灵县"
"140224","山西省大同市灵丘县","中华人民共和国","山西省","大同市","灵丘县"
"140226","山西省大同市左云县","中华人民共和国","山西省","大同市","左云县"
"140227","山西省大同市大同县","中华人民共和国","山西省","大同市","大同县"
"140302","山西省阳泉市城区","中华人民共和国","山西省","阳泉市","城区"
"140311","山西省阳泉市郊区","中华人民共和国","山西省","阳泉市","郊区"
"140321","山西省阳泉市平定县","中华人民共和国","山西省","阳泉市","平定县"
"140400","山西省长治市","中华人民共和国","山西省","长治市",""
"140402","山西省长治市城区","中华人民共和国","山西省","长治市","城区"
"140411","山西省长治市郊区","中华人民共和国","山西省","长治市","郊区"
"140423","山西省长治市襄垣县","中华人民共和国","山西省","长治市","襄垣县"
"140424","山西省长治市屯留县","中华人民共和国","山西省","长治市","屯留县"
"140426","山西省长治市黎城县","中华人民共和国","山西省","长治市","黎城县"
"140427","山西省长治市壶关县","中华人民共和国","山西省","长治市","壶关县"
"140429","山西省长治市武乡县","中华人民共和国","山西省","长治市","武乡县"
"140430","山西省长治市沁县","中华人民共和国","山西省","长治市","沁县"
"140481","山西省长治市潞城市","中华人民共和国","山西省","长治市","潞城市"
"140500","山西省晋城市","中华人民共和国","山西省","晋城市",""
"140521","山西省晋城市沁水县","中华人民共和国","山西省","晋城市","沁水县"
"140522","山西省晋城市阳城县","中华人民共和国","山西省","晋城市","阳城县"
